id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed,card_on_dark_web
517,143,Mastercard,Debit (Prepaid),5.71E+15,Feb-20,91,YES,2,72,01-01-2020,2020,No
1540,143,Mastercard,Debit,5.97E+15,Feb-20,729,YES,1,21227,01-02-2020,2020,No
1541,143,Mastercard,Debit,5.18E+15,May-22,754,YES,1,21943,01-02-2020,2020,No
5003,1176,Mastercard,Debit,5.27E+15,Apr-20,436,YES,2,47833,01-10-2004,2010,No
2712,1176,Amex,Credit,3.37E+14,Sep-18,164,NO,2,13400,01-04-2013,2013,No
2629,1176,Amex,Credit,3.39E+14,Sep-10,909,YES,1,21700,01-04-2010,2010,No
5270,1194,Mastercard,Debit,5.49E+15,May-22,32,YES,2,19122,01-10-2013,2013,No
3644,1194,Visa,Debit,4.31E+15,Nov-19,556,YES,2,17245,01-06-2019,2019,No
5999,1194,Mastercard,Debit,5.31E+15,Jun-22,244,NO,2,17564,01-12-2010,2010,No
4614,1194,Visa,Credit,4.68E+15,Jul-20,966,YES,1,14100,01-09-2006,2011,No
393,423,Amex,Credit,3.81E+14,Jul-21,194,YES,1,11400,01-01-2020,2020,No
1542,423,Mastercard,Debit,5.64E+15,Sep-22,12,YES,2,18281,01-02-2020,2020,No
2724,580,Mastercard,Debit,5.50E+15,Mar-21,952,YES,1,14471,01-04-2014,2014,No
5109,580,Mastercard,Debit,5.25E+15,Apr-24,136,YES,1,11399,01-10-2008,2010,No
2961,580,Mastercard,Credit,5.80E+15,Apr-11,416,YES,3,12400,01-05-2008,2008,No
303,4,Visa,Debit,4.98E+15,Apr-21,28,YES,2,27520,01-01-2012,2012,No
5391,4,Visa,Debit,4.54E+15,Apr-22,787,YES,1,38648,01-11-2003,2005,No
1083,4,Mastercard,Debit,5.82E+15,Aug-08,755,YES,2,41051,01-02-2006,2006,No
3413,4,Amex,Credit,3.53E+14,Mar-14,451,YES,1,19300,01-06-2009,2018,No
4201,4,Mastercard,Debit,5.69E+15,Dec-23,500,YES,2,9683,01-08-2007,2016,No
3344,530,Mastercard,Debit,5.92E+15,Feb-20,711,NO,2,15061,01-06-2007,2007,No
5110,530,Mastercard,Debit,5.16E+15,Feb-22,857,YES,2,16652,01-10-2008,2010,No
4848,530,Mastercard,Debit,5.61E+15,Feb-20,7,YES,1,10970,01-09-2013,2013,No
4926,530,Visa,Debit,4.46E+15,Mar-21,277,YES,2,15458,01-09-2019,2019,No
3145,530,Mastercard,Debit,5.96E+15,Jul-20,522,YES,2,11475,01-05-2014,2014,No
4021,530,Mastercard,Debit,5.22E+15,Jan-17,329,YES,1,12031,01-07-2014,2014,No
5779,1826,Mastercard,Debit (Prepaid),5.69E+15,Oct-24,982,YES,1,49,01-12-2002,2009,No
4666,595,Mastercard,Debit,5.41E+15,Dec-22,868,YES,2,14408,01-09-2008,2008,No
3049,595,Mastercard,Debit,5.27E+15,Jul-20,202,YES,1,18035,01-05-2010,2010,No
4667,595,Mastercard,Debit,5.01E+15,Apr-22,560,YES,2,16786,01-09-2008,2008,No
2128,595,Visa,Debit,4.35E+15,Feb-20,331,YES,1,12009,01-03-2006,2009,No
4423,1022,Discover,Credit,6.32E+15,Apr-21,118,YES,1,6800,01-08-2014,2014,No
2504,1022,Mastercard,Credit,5.89E+15,Jul-21,671,YES,1,10300,01-04-2006,2009,No
5148,1022,Mastercard,Debit,5.94E+15,Mar-21,806,YES,2,16274,01-10-2009,2009,No
518,1108,Mastercard,Credit,5.74E+15,Jan-20,662,YES,1,28000,01-01-2020,2020,No
790,1108,Visa,Debit,4.77E+15,Apr-24,374,YES,2,4201,01-01-2020,2020,No
2525,246,Discover,Credit,6.40E+15,Oct-15,37,YES,1,25300,01-04-2007,2012,No
1158,246,Visa,Debit,4.96E+15,Mar-22,413,YES,1,40350,01-02-2008,2014,No
3400,246,Visa,Credit,4.02E+15,Aug-18,497,YES,1,22500,01-06-2008,2010,No
6075,246,Visa,Debit,4.36E+15,Oct-23,417,YES,1,26110,01-12-2012,2012,No
519,270,Mastercard,Debit (Prepaid),5.39E+15,Feb-20,379,YES,1,46,01-01-2020,2020,No
1543,270,Mastercard,Debit,5.69E+15,Sep-20,790,YES,1,24886,01-02-2020,2020,No
1816,270,Visa,Debit,4.10E+15,Jul-22,452,YES,2,12257,01-02-2020,2020,No
520,270,Mastercard,Debit,5.78E+15,Jan-20,217,NO,2,27489,01-01-2020,2020,No
5626,1945,Visa,Credit,4.34E+15,Jul-22,412,YES,1,9700,01-11-2010,2012,No
3381,1945,Mastercard,Debit,5.13E+15,Mar-24,615,YES,1,11712,01-06-2008,2019,No
4018,1945,Amex,Credit,3.94E+14,Feb-20,175,YES,2,5900,01-07-2014,2014,No
3614,1945,Visa,Debit,4.68E+15,Apr-21,164,YES,1,10318,01-06-2016,2016,No
3763,1540,Mastercard,Debit,5.88E+15,Dec-14,346,YES,1,3836,01-07-2006,2009,No
3496,1540,Visa,Credit,4.50E+15,Dec-23,269,YES,2,13200,01-06-2010,2011,No
5562,1540,Mastercard,Debit (Prepaid),5.04E+15,Aug-21,955,NO,2,56,01-11-2009,2011,No
394,1149,Amex,Credit,3.26E+14,Jan-20,936,YES,2,13800,01-01-2020,2020,No
521,1438,Mastercard,Debit,5.22E+15,Sep-22,80,YES,2,7767,01-01-2020,2020,No
3077,409,Visa,Debit,4.70E+15,Sep-22,749,YES,1,14999,01-05-2010,2010,No
4007,409,Mastercard,Debit,5.22E+15,Jan-24,897,YES,2,9281,01-07-2013,2013,No
5690,409,Visa,Debit,4.51E+15,Mar-24,763,NO,1,15512,01-11-2013,2013,No
1817,694,Visa,Debit (Prepaid),4.32E+15,Apr-23,621,YES,2,67,01-02-2020,2020,No
5583,694,Visa,Debit,4.88E+15,Sep-22,33,YES,1,10564,01-11-2009,2010,No
2371,382,Mastercard,Debit,5.69E+15,Aug-19,289,YES,1,13206,01-03-2018,2018,No
5415,382,Visa,Debit,4.88E+15,Aug-24,237,YES,1,11809,01-11-2004,2010,No
2103,382,Discover,Credit,6.77E+15,Jun-24,38,YES,1,8800,01-03-2006,2008,No
5324,629,Visa,Debit,4.19E+15,May-18,208,NO,1,29793,01-10-2017,2017,No
5523,629,Mastercard,Debit (Prepaid),5.43E+15,Mar-22,732,YES,1,80,01-11-2008,2008,No
2560,629,Mastercard,Debit,5.16E+15,Apr-24,14,YES,2,24739,01-04-2008,2011,No
4712,629,Mastercard,Debit,5.77E+15,Jan-20,902,YES,2,32447,01-09-2009,2009,No
124,629,Amex,Credit,3.35E+14,Nov-20,520,NO,2,20900,01-01-2007,2007,No
5392,1211,Visa,Debit,4.21E+15,May-24,462,YES,1,23912,01-11-2003,2009,No
2400,1211,Amex,Credit,3.44E+14,Nov-24,330,YES,2,8200,01-04-1998,2010,No
3721,1211,Visa,Debit,4.90E+15,Feb-08,240,YES,2,119,01-07-2004,2012,No
5563,1211,Mastercard,Debit,5.29E+15,Apr-17,940,YES,1,19137,01-11-2009,2012,No
5524,823,Mastercard,Debit,5.59E+15,Oct-21,748,YES,1,13609,01-11-2008,2010,No
2868,823,Visa,Credit,4.01E+15,Feb-21,247,YES,2,8600,01-05-2004,2012,No
1400,1304,Amex,Credit,3.04E+14,Feb-20,876,YES,2,27000,01-02-2020,2020,No
426,1304,Discover,Credit,6.26E+15,Jun-21,565,YES,2,17500,01-01-2020,2020,No
791,1304,Visa,Credit,4.62E+15,Feb-20,681,YES,1,21000,01-01-2020,2020,No
2639,89,Mastercard,Debit,5.25E+15,Feb-23,485,YES,2,9401,01-04-2010,2011,No
5584,89,Visa,Debit,4.41E+15,Jun-23,47,YES,2,17146,01-11-2009,2009,No
2998,89,Mastercard,Debit,5.38E+15,Jun-21,90,YES,2,10863,01-05-2009,2011,No
2640,89,Mastercard,Debit,5.29E+15,Jul-18,855,YES,1,9742,01-04-2010,2010,No
1544,1751,Mastercard,Credit,5.09E+15,Feb-21,743,YES,2,4600,01-02-2020,2020,No
792,1751,Visa,Debit,4.76E+15,Jul-22,401,YES,1,29925,01-01-2020,2020,No
5377,888,Mastercard,Debit,5.55E+15,Jul-21,115,YES,2,10305,01-11-2002,2010,No
4668,81,Mastercard,Credit,5.42E+15,Oct-23,520,YES,2,13300,01-09-2008,2008,No
2897,81,Mastercard,Debit (Prepaid),5.39E+15,Oct-12,935,YES,2,48,01-05-2006,2014,No
96,81,Mastercard,Credit,5.81E+15,Jan-20,877,NO,2,0,01-01-2006,2012,No
4525,81,Visa,Credit,4.33E+15,Feb-22,564,NO,1,10600,01-09-2002,2013,No
2962,81,Mastercard,Debit,5.05E+15,Mar-21,18,YES,2,1778,01-05-2008,2011,No
793,1021,Visa,Debit,4.91E+15,Sep-21,857,YES,1,47523,01-01-2020,2020,No
522,1021,Mastercard,Debit (Prepaid),5.15E+15,Apr-24,905,YES,1,82,01-01-2020,2020,No
3112,826,Amex,Credit,3.05E+14,Mar-17,382,YES,1,19400,01-05-2012,2012,No
311,826,Mastercard,Debit,5.50E+15,Nov-14,30,YES,1,23403,01-01-2013,2013,No
69,826,Mastercard,Credit,5.02E+15,May-24,508,YES,1,13900,01-01-2005,2012,No
4966,87,Mastercard,Debit (Prepaid),5.25E+15,Mar-08,292,YES,1,95,01-10-2002,2011,No
3607,87,Mastercard,Debit,5.21E+15,Jun-22,262,YES,2,20417,01-06-2016,2016,No
109,87,Visa,Credit,4.37E+15,May-22,450,YES,1,6300,01-01-2006,2011,No
6118,1833,Mastercard,Debit,5.20E+15,Jan-20,912,YES,1,16064,01-12-2016,2016,No
1545,1833,Mastercard,Debit (Prepaid),5.39E+15,Mar-20,267,YES,1,98,01-02-2020,2020,No
2345,1833,Visa,Debit,4.08E+15,Jul-15,929,YES,2,16386,01-03-2015,2015,No
1818,1833,Visa,Credit,4.30E+15,Mar-23,147,YES,1,10100,01-02-2020,2020,No
794,1833,Visa,Debit,4.26E+15,Oct-20,83,YES,2,3472,01-01-2020,2020,No
395,829,Amex,Credit,3.36E+14,Apr-22,487,YES,1,7700,01-01-2020,2020,No
523,829,Mastercard,Debit,5.90E+15,Oct-23,139,YES,3,11018,01-01-2020,2020,No
3636,829,Visa,Credit,4.07E+15,Apr-24,921,YES,2,8200,01-06-2018,2018,No
3840,1879,Mastercard,Debit,5.20E+15,Sep-18,392,YES,1,4976,01-07-2008,2008,No
5399,1879,Amex,Credit,3.21E+14,Jul-18,845,YES,1,4100,01-11-2004,2009,No
4560,236,Visa,Debit,4.00E+15,Jul-21,531,YES,2,6076,01-09-2004,2011,No
1546,1619,Mastercard,Credit,5.22E+15,Dec-21,185,YES,3,8000,01-02-2020,2020,No
1443,1619,Discover,Credit,7.00E+15,Aug-23,619,YES,2,14600,01-02-2020,2020,No
5111,1619,Mastercard,Credit,5.11E+15,Mar-24,831,YES,1,8300,01-10-2008,2010,No
3015,1619,Visa,Debit,4.06E+15,Aug-24,647,YES,2,19054,01-05-2009,2017,No
1547,1146,Mastercard,Debit,5.08E+15,Mar-20,930,YES,1,29265,01-02-2020,2020,No
1548,1146,Mastercard,Debit,5.55E+15,Feb-20,765,YES,1,22245,01-02-2020,2020,No
1549,1146,Mastercard,Debit,5.79E+15,Oct-21,750,YES,2,17028,01-02-2020,2020,No
1172,803,Mastercard,Debit (Prepaid),5.39E+15,Feb-20,243,YES,2,67,01-02-2009,2014,No
3222,803,Discover,Credit,6.71E+15,Oct-05,728,YES,2,15300,01-06-2001,2011,No
4882,803,Mastercard,Debit,5.92E+15,Jan-21,670,YES,1,20552,01-09-2015,2015,No
524,193,Mastercard,Debit (Prepaid),5.41E+15,Mar-21,587,YES,2,32,01-01-2020,2020,No
297,1686,Mastercard,Debit,5.42E+15,Feb-24,976,YES,1,48003,01-01-2012,2012,No
2617,1686,Visa,Credit,4.62E+15,Jul-24,385,YES,1,16300,01-04-2009,2013,No
2999,1686,Mastercard,Credit,5.43E+15,Apr-24,594,YES,2,10800,01-05-2009,2010,No
89,1959,Amex,Credit,3.99E+14,Feb-21,992,YES,2,11100,01-01-2006,2009,No
1281,1342,Visa,Debit (Prepaid),4.97E+15,Jun-22,724,YES,3,64,01-02-2011,2011,No
2070,1371,Visa,Credit,4.01E+15,Nov-22,478,YES,1,17300,01-03-2004,2007,No
2328,1371,Mastercard,Credit,5.28E+15,Apr-23,378,YES,1,13900,01-03-2014,2014,No
3117,1371,Mastercard,Debit,5.74E+15,Feb-20,749,YES,2,23807,01-05-2012,2012,No
4059,1371,Visa,Debit (Prepaid),4.03E+15,Jun-21,112,NO,2,140,01-07-2017,2017,No
4446,1371,Mastercard,Debit,5.97E+15,Dec-24,783,YES,2,26329,01-08-2015,2015,No
3929,1371,Mastercard,Debit,5.57E+15,Sep-23,178,NO,1,25224,01-07-2010,2011,No
4387,1067,Discover,Credit,6.28E+15,Dec-20,681,YES,2,8500,01-08-2012,2012,No
1063,1067,Visa,Credit,4.69E+15,Jun-23,820,NO,1,11200,01-02-2005,2009,No
3382,1067,Mastercard,Debit,5.31E+15,Jan-13,336,YES,2,14576,01-06-2008,2011,No
3016,1067,Visa,Credit,4.67E+15,Apr-21,310,YES,1,9000,01-05-2009,2009,No
1819,1067,Visa,Debit,4.94E+15,Jun-20,557,YES,1,21409,01-02-2020,2020,No
2602,1019,Mastercard,Debit,5.72E+15,Mar-14,567,YES,2,7406,01-04-2009,2014,No
5170,1019,Visa,Credit,4.32E+15,Mar-16,388,YES,2,3300,01-10-2009,2010,No
5112,1019,Mastercard,Credit,5.44E+15,Nov-23,845,YES,1,7300,01-10-2008,2010,No
4794,1019,Visa,Debit,4.81E+15,Oct-24,994,YES,1,4386,01-09-2010,2016,No
6025,1568,Visa,Credit,4.17E+15,Jul-23,388,YES,1,13000,01-12-2010,2012,No
977,1568,Mastercard,Debit,5.32E+15,Apr-20,125,YES,2,14418,01-02-2000,2005,No
3000,1568,Mastercard,Debit,5.39E+15,Jul-22,644,YES,2,9120,01-05-2009,2013,No
2913,1765,Visa,Debit,4.24E+15,Feb-13,460,YES,1,11588,01-05-2006,2008,No
4808,1765,Mastercard,Credit,5.53E+15,Oct-23,242,NO,1,7500,01-09-2011,2011,No
4376,1765,Visa,Debit,4.87E+15,Sep-11,140,YES,2,18042,01-08-2011,2011,No
5731,1875,Mastercard,Debit,5.21E+15,Aug-18,261,YES,2,13694,01-11-2017,2017,No
4100,1875,Mastercard,Debit,5.20E+15,Apr-21,198,YES,2,15849,01-08-2001,2009,No
4167,1875,Visa,Debit,4.56E+15,Jun-24,133,YES,1,16566,01-08-2005,2009,No
5955,1875,Discover,Credit,6.63E+15,Apr-12,326,YES,1,10400,01-12-2009,2009,No
1550,1111,Mastercard,Credit,5.22E+15,Feb-20,719,YES,1,9200,01-02-2020,2020,No
1551,1111,Mastercard,Debit,5.81E+15,Feb-20,924,YES,2,17967,01-02-2020,2020,No
396,1111,Amex,Credit,3.96E+14,Jan-21,620,YES,2,8400,01-01-2020,2020,No
525,1160,Mastercard,Debit,5.42E+15,Sep-24,948,YES,1,14168,01-01-2020,2020,No
1820,1160,Visa,Debit,4.12E+15,Jun-20,64,YES,1,3149,01-02-2020,2020,No
1552,1574,Mastercard,Debit,5.78E+15,Apr-23,269,YES,1,13161,01-02-2020,2020,No
1041,189,Visa,Credit,4.75E+15,Sep-20,373,YES,2,11700,01-02-2004,2008,No
1370,189,Mastercard,Debit,5.03E+15,Jan-19,566,YES,1,17678,01-02-2017,2017,No
4887,189,Visa,Debit (Prepaid),4.33E+15,Apr-20,522,YES,1,81,01-09-2015,2015,No
4055,189,Mastercard,Debit,5.31E+15,Jan-23,421,YES,2,26231,01-07-2017,2017,No
2367,466,Visa,Credit,4.86E+15,Nov-21,465,YES,1,7700,01-03-2017,2017,No
5467,466,Visa,Credit,4.67E+15,Aug-22,867,YES,1,6800,01-11-2006,2009,No
2247,466,Mastercard,Debit,5.94E+15,Mar-23,923,YES,2,736,01-03-2010,2015,No
5263,659,Visa,Debit (Prepaid),4.06E+15,Aug-18,596,YES,1,96,01-10-2012,2012,No
5304,659,Mastercard,Debit,5.31E+15,Apr-17,141,NO,1,14977,01-10-2015,2015,No
1821,659,Visa,Debit,4.34E+15,Apr-23,273,YES,1,13162,01-02-2020,2020,No
4864,659,Visa,Debit,4.62E+15,Nov-19,482,YES,2,17649,01-09-2013,2013,No
5658,659,Visa,Debit,4.49E+15,Feb-21,363,YES,1,10538,01-11-2011,2011,No
5486,659,Mastercard,Credit,5.61E+15,Feb-22,522,YES,2,10500,01-11-2007,2011,No
128,659,Mastercard,Debit (Prepaid),5.32E+15,Nov-20,984,YES,2,74,01-01-2007,2010,No
4973,942,Visa,Debit,4.37E+15,Feb-18,407,YES,1,39441,01-10-2002,2008,No
3174,942,Mastercard,Debit,5.25E+15,Nov-22,224,YES,2,27720,01-05-2016,2016,No
2670,942,Amex,Credit,3.76E+14,May-23,593,YES,1,20800,01-04-2011,2013,No
2772,942,Visa,Credit,4.31E+15,Oct-22,139,YES,2,5300,01-04-2017,2017,No
22,1234,Visa,Debit (Prepaid),4.63E+15,Jan-23,50,NO,1,65,01-01-2001,2007,No
1822,841,Visa,Debit,4.25E+15,Aug-21,661,YES,2,20182,01-02-2020,2020,No
795,841,Visa,Credit,4.73E+15,Jan-20,219,YES,2,8700,01-01-2020,2020,No
796,1388,Visa,Credit,4.27E+15,May-20,575,YES,1,23300,01-01-2020,2020,No
797,1388,Visa,Debit,4.16E+15,Feb-20,566,YES,1,8989,01-01-2020,2020,No
1553,1056,Mastercard,Debit,5.23E+15,Feb-24,788,YES,1,41816,01-02-2020,2020,No
798,1056,Visa,Debit,4.67E+15,Mar-20,452,YES,1,16202,01-01-2020,2020,No
3586,1056,Visa,Debit,4.34E+15,Oct-20,141,YES,2,39457,01-06-2014,2014,No
3441,345,Visa,Credit,4.35E+15,Sep-24,769,YES,3,7900,01-06-2009,2009,No
1084,308,Mastercard,Credit,5.60E+15,Jan-23,118,YES,2,7400,01-02-2006,2008,No
3628,308,Mastercard,Debit (Prepaid),5.68E+15,Aug-23,426,YES,2,107,01-06-2018,2018,No
2421,1922,Visa,Debit (Prepaid),4.91E+15,Mar-21,36,YES,1,24,01-04-2001,2009,No
3280,1156,Visa,Debit,4.13E+15,Aug-22,936,YES,2,88743,01-06-2004,2010,No
12,1156,Visa,Credit,4.01E+15,Feb-23,124,NO,1,57200,01-01-1999,2011,No
3143,1156,Discover,Credit,6.82E+15,Aug-22,344,NO,1,2500,01-05-2014,2014,No
4128,1156,Mastercard,Debit,5.84E+15,Dec-09,568,YES,1,151223,01-08-2004,2009,No
175,1156,Visa,Credit,4.86E+15,Feb-20,146,YES,1,61100,01-01-2008,2010,No
3764,561,Mastercard,Debit,5.25E+15,Apr-22,326,YES,1,26960,01-07-2006,2010,No
6053,561,Visa,Debit,4.30E+15,Dec-22,78,YES,1,16531,01-12-2011,2011,No
2716,561,Mastercard,Debit (Prepaid),5.92E+15,May-24,983,YES,1,69,01-04-2013,2013,No
6119,561,Mastercard,Debit,5.05E+15,Aug-21,72,YES,1,14054,01-12-2016,2016,No
4575,561,Mastercard,Credit,5.18E+15,Dec-24,438,YES,1,9100,01-09-2005,2015,No
526,507,Mastercard,Debit (Prepaid),5.37E+15,Feb-20,959,YES,3,74,01-01-2020,2020,No
5316,1522,Visa,Credit,4.26E+15,Jun-24,646,YES,2,23000,01-10-2016,2016,No
5213,1522,Visa,Credit,4.33E+15,Sep-24,875,YES,2,21900,01-10-2010,2013,No
368,1522,Mastercard,Credit,5.86E+15,Feb-20,101,YES,2,11200,01-01-2018,2018,No
5545,695,Visa,Debit,4.92E+15,Dec-20,463,YES,1,22676,01-11-2008,2012,No
3442,285,Visa,Debit (Prepaid),4.10E+15,Feb-22,393,YES,1,65,01-06-2009,2009,No
4196,285,Discover,Credit,6.75E+15,Aug-10,619,YES,2,12000,01-08-2007,2012,No
2156,285,Visa,Debit,4.14E+15,May-20,962,YES,1,20723,01-03-2007,2013,No
2927,285,Mastercard,Credit,5.16E+15,Jan-23,32,YES,2,11500,01-05-2007,2007,No
5747,285,Discover,Credit,6.68E+15,Apr-21,65,YES,2,7300,01-12-1991,2009,No
5041,113,Amex,Credit,3.00E+14,Jul-10,939,NO,1,14400,01-10-2006,2010,No
3608,113,Mastercard,Credit,5.26E+15,Oct-21,775,YES,2,14200,01-06-2016,2016,No
3705,113,Visa,Debit,4.64E+15,Jun-20,494,YES,1,18818,01-07-2003,2008,No
4586,113,Visa,Debit,4.20E+15,Feb-22,125,YES,1,20509,01-09-2005,2007,No
4526,113,Visa,Debit,4.17E+15,Jan-23,914,YES,1,17510,01-09-2002,2008,No
4937,1039,Visa,Debit,4.51E+15,Jun-24,704,YES,1,3335,01-10-1998,2012,No
5791,1039,Mastercard,Debit,5.80E+15,Feb-20,104,YES,2,4598,01-12-2003,2017,No
304,1039,Visa,Credit,4.02E+15,Jan-20,144,YES,2,4900,01-01-2012,2012,No
5004,1039,Mastercard,Debit,5.96E+15,Aug-13,483,YES,2,18498,01-10-2004,2010,No
2943,176,Visa,Debit,4.80E+15,Feb-24,380,YES,2,7312,01-05-2007,2008,No
2603,176,Mastercard,Debit,5.06E+15,Jun-24,589,YES,2,34799,01-04-2009,2014,No
972,176,Visa,Debit,4.83E+15,Apr-21,588,YES,2,19882,01-02-1999,2010,No
6026,176,Visa,Debit (Prepaid),4.79E+15,Dec-19,787,YES,2,57,01-12-2010,2017,No
2049,1104,Visa,Debit,4.86E+15,Jun-05,137,YES,1,14383,01-03-2003,2011,No
4507,1104,Visa,Debit,4.70E+15,Dec-05,654,NO,1,20666,01-09-2000,2011,No
4768,1104,Mastercard,Credit,5.71E+15,Apr-24,59,NO,1,8600,01-09-2010,2012,No
4849,1104,Mastercard,Credit,5.88E+15,Oct-21,491,YES,2,11400,01-09-2013,2013,No
3994,1104,Mastercard,Debit,5.23E+15,Dec-12,135,YES,2,19695,01-07-2012,2012,No
5766,1104,Visa,Debit,4.06E+15,May-21,265,YES,1,16578,01-12-2000,2010,No
5297,946,Visa,Credit,4.49E+15,Sep-20,973,YES,2,8700,01-10-2014,2014,No
5403,946,Mastercard,Credit,5.00E+15,Jan-22,811,YES,1,10600,01-11-2004,2013,No
97,946,Mastercard,Debit,5.08E+15,Feb-21,606,YES,1,12925,01-01-2006,2010,No
4487,946,Mastercard,Debit,5.36E+15,Oct-97,969,YES,2,906,01-09-1994,2013,No
527,1465,Mastercard,Credit,5.12E+15,Jan-23,774,YES,1,11600,01-01-2020,2020,No
4903,1465,Amex,Credit,3.15E+14,Jun-21,201,YES,2,10700,01-09-2017,2017,No
1173,1465,Mastercard,Debit,5.02E+15,Feb-22,976,NO,1,42142,01-02-2009,2010,No
1554,25,Mastercard,Credit,5.95E+15,Feb-20,571,YES,1,4000,01-02-2020,2020,No
1350,571,Amex,Credit,3.98E+14,Nov-15,89,YES,2,7200,01-02-2015,2015,No
312,571,Mastercard,Debit,5.61E+15,Feb-23,150,YES,2,13019,01-01-2013,2013,No
4047,571,Visa,Debit,4.40E+15,Nov-23,42,YES,1,16647,01-07-2016,2016,No
5960,571,Mastercard,Debit,5.06E+15,Feb-17,556,YES,1,12247,01-12-2009,2009,No
528,1396,Mastercard,Debit (Prepaid),5.68E+15,Feb-20,101,YES,1,23,01-01-2020,2020,No
799,1396,Visa,Debit (Prepaid),4.41E+15,May-24,282,YES,1,91,01-01-2020,2020,No
1555,1396,Mastercard,Debit (Prepaid),5.89E+15,Feb-20,119,YES,2,77,01-02-2020,2020,No
1823,599,Visa,Debit,4.80E+15,Mar-21,868,YES,1,82677,01-02-2020,2020,No
800,599,Visa,Credit,4.19E+15,Jul-23,928,YES,2,23400,01-01-2020,2020,No
529,599,Mastercard,Debit,5.04E+15,Jan-20,475,YES,1,72868,01-01-2020,2020,No
4539,1074,Visa,Debit,4.48E+15,Sep-24,793,NO,2,15029,01-09-2003,2007,No
3903,1074,Visa,Credit,4.13E+15,May-21,738,YES,1,9700,01-07-2009,2013,No
5961,1074,Mastercard,Debit,5.53E+15,Dec-23,428,YES,2,6847,01-12-2009,2009,No
2044,1074,Mastercard,Credit,5.29E+15,Jul-22,396,YES,2,4800,01-03-2003,2011,No
4108,1074,Mastercard,Debit,5.48E+15,Feb-22,332,YES,1,17294,01-08-2002,2010,No
5680,214,Visa,Credit,4.16E+15,Nov-12,693,YES,3,0,01-11-2012,2012,No
5005,771,Mastercard,Debit,5.02E+15,Oct-24,738,YES,2,5857,01-10-2004,2007,No
4986,771,Mastercard,Debit,5.78E+15,Jan-23,199,YES,2,17536,01-10-2003,2010,No
3803,771,Mastercard,Debit (Prepaid),5.56E+15,Sep-20,153,YES,2,61,01-07-2007,2016,No
5104,520,Amex,Credit,3.72E+14,Apr-24,251,YES,1,13300,01-10-2008,2014,No
2020,520,Mastercard,Debit,5.91E+15,May-22,924,YES,1,34278,01-03-2001,2010,No
4129,520,Mastercard,Debit,5.85E+15,Oct-07,563,YES,2,38235,01-08-2004,2016,No
3948,520,Visa,Debit,4.72E+15,Sep-24,990,NO,2,1587,01-07-2010,2013,No
2659,520,Visa,Debit,4.59E+15,Oct-22,454,YES,2,28156,01-04-2010,2010,No
5468,288,Visa,Credit,4.59E+15,May-22,694,NO,1,6500,01-11-2006,2018,No
6039,288,Mastercard,Debit,5.59E+15,Oct-12,692,YES,2,4324,01-12-2011,2011,No
3497,288,Visa,Debit,4.50E+15,Jan-22,846,YES,2,1112,01-06-2010,2010,No
1824,1979,Visa,Credit,4.46E+15,Feb-20,706,YES,1,19600,01-02-2020,2020,No
2548,1979,Visa,Debit,4.09E+15,May-23,965,YES,2,15182,01-04-2007,2009,No
4396,1979,Visa,Credit,4.81E+15,May-17,550,YES,1,14200,01-08-2012,2012,No
2812,1979,Mastercard,Debit,5.39E+15,Aug-22,765,YES,1,30065,01-05-2001,2011,No
1825,1253,Visa,Credit,4.25E+15,May-22,597,NO,1,10600,01-02-2020,2020,No
5691,1253,Visa,Debit,4.79E+15,Aug-20,969,YES,1,39764,01-11-2013,2013,No
3841,1253,Mastercard,Debit,5.55E+15,Oct-23,468,YES,1,27208,01-07-2008,2008,No
2248,1253,Mastercard,Debit,5.50E+15,Mar-16,927,NO,1,29637,01-03-2010,2010,No
1556,1253,Mastercard,Debit,5.97E+15,Feb-20,625,YES,1,24442,01-02-2020,2020,No
2561,1253,Mastercard,Debit,5.81E+15,Sep-24,461,YES,2,28390,01-04-2008,2008,No
4869,311,Amex,Credit,3.99E+14,Jan-24,659,YES,2,6600,01-09-2014,2014,No
4094,311,Mastercard,Debit,5.92E+15,Oct-07,869,YES,1,11510,01-08-1999,2011,No
4600,311,Mastercard,Credit,5.84E+15,Jun-12,650,YES,1,6400,01-09-2006,2011,No
93,311,Discover,Credit,6.13E+15,Aug-24,972,YES,1,1800,01-01-2006,2007,No
81,1346,Visa,Credit,4.51E+15,Mar-24,503,YES,2,1500,01-01-2005,2009,No
801,1346,Visa,Debit,4.84E+15,Jan-20,314,YES,1,14813,01-01-2020,2020,No
2877,1622,Mastercard,Debit,5.22E+15,Dec-20,502,YES,2,40176,01-05-2005,2009,No
90,852,Amex,Credit,3.78E+14,Oct-23,360,YES,1,10300,01-01-2006,2013,No
1282,852,Visa,Credit,4.37E+15,Jan-20,735,YES,2,4400,01-02-2011,2011,No
4187,852,Visa,Debit,4.25E+15,Apr-19,637,YES,2,15878,01-08-2006,2008,No
4039,1394,Visa,Credit,4.81E+15,Jun-20,393,YES,2,8500,01-07-2015,2015,No
530,1394,Mastercard,Debit,5.61E+15,Oct-23,951,YES,2,18022,01-01-2020,2020,No
3468,1394,Mastercard,Debit,5.54E+15,Jun-16,555,YES,1,19597,01-06-2010,2010,No
